"Date","Vcodio's Excellent Adventure","Inflation"
"2019-02-05",152592.66,16827.12
"2019-02-06",152199.59,16829.66
"2019-02-07",150899.24,16832.2
"2019-02-08",150751.7,16834.74
"2019-02-11",150887.75,16842.35
"2019-02-12",152712.45,16844.89
"2019-02-13",152962.89,16847.43
"2019-02-14",153087.58,16849.97
"2019-02-15",154995.42,16852.51
"2019-02-19",155706.2,16862.66
"2019-02-20",156232.35,16865.2
"2019-02-21",155190.88,16867.74
"2019-02-22",156283.98,16870.27
"2019-02-25",156311.74,16877.89
"2019-02-26",156242.1,16880.43
"2019-02-27",155657.76,16882.97
"2019-02-28",154993.02,16885.5
"2019-03-01",155575.74,16888.58
"2019-03-04",155290.51,16897.8
"2019-03-05",155114.68,16900.87
"2019-03-06",153776.74,16903.94
"2019-03-07",152420.13,16907.01
"2019-03-08",152046.2,16910.09
"2019-03-11",153924.62,16919.31
"2019-03-12",154588.07,16922.38
"2019-03-13",155510.5,16925.45
"2019-03-14",154954.92,16928.52
"2019-03-15",155824.81,16931.6
"2019-03-18",156789.02,16940.81
"2019-03-19",156391.69,16943.89
"2019-03-20",156318.91,16946.96
"2019-03-21",157570.66,16950.03
"2019-03-22",154679.34,16953.11
"2019-03-25",154668.95,16962.32
"2019-03-26",155892.45,16965.4
"2019-03-27",155860.24,16968.47
"2019-03-28",156386.51,16971.54
"2019-03-29",157071.63,16974.62
"2019-04-01",158560.76,16983.76
"2019-04-02",158517.14,16986.76
"2019-04-03",158771.5,16989.75
"2019-04-04",159383.28,16992.75
"2019-04-05",160338.54,16995.75
"2019-04-08",160346.46,17004.74
"2019-04-09",159291.36,17007.74
"2019-04-10",160299.83,17010.73
"2019-04-11",159849.89,17013.73
"2019-04-12",160696.09,17016.73
"2019-04-15",160610.44,17025.72
"2019-04-16",160792.48,17028.72
"2019-04-17",160443.61,17031.71
"2019-04-18",160512.16,17034.71
"2019-04-22",160142.09,17046.7
"2019-04-23",161567.07,17049.69
"2019-04-24",161194.32,17052.69
"2019-04-25",160580.25,17055.69
"2019-04-26",161596.76,17058.69
"2019-04-29",161668.5,17067.68
"2019-04-30",161802.13,17070.67
"2019-05-01",160744.85,17071.85
"2019-05-02",160271.87,17073.02
"2019-05-03",162243.24,17074.19
"2019-05-06",161606.52,17077.71
"2019-05-07",159170.63,17078.88
"2019-05-08",158605.69,17080.05
"2019-05-09",157971.33,17081.22
"2019-05-10",158502.15,17082.4
"2019-05-13",154738.16,17085.91
"2019-05-14",156125.23,17087.09
"2019-05-15",157042.49,17088.26
"2019-05-16",157847.69,17089.43
"2019-05-17",156663.53,17090.6
"2019-05-20",155593.29,17094.12
"2019-05-21",156875.13,17095.29
"2019-05-22",156132.89,17096.46
"2019-05-23",154286.43,17097.64
"2019-05-24",155166.39,17098.81
"2019-05-28",154383.14,17103.5
"2019-05-29",153444.42,17104.67
"2019-05-30",154028.44,17105.84
"2019-05-31",152985.38,17107.01
"2019-06-03",153559.59,17107.35
"2019-06-04",156124.4,17107.47
"2019-06-05",155908.3,17107.58
"2019-06-06",156543.63,17107.7
"2019-06-07",158343.84,17107.81
"2019-06-10",158530.76,17108.15
"2019-06-11",158883.41,17108.26
"2019-06-12",158208.04,17108.38
"2019-06-13",159122.55,17108.49
"2019-06-14",158415.06,17108.6
"2019-06-17",158484.56,17108.94
"2019-06-18",160642.68,17109.06
"2019-06-19",161395.86,17109.17
"2019-06-20",162985.06,17109.29
"2019-06-21",161896.48,17109.4
"2019-06-24",161610.42,17109.74
"2019-06-25",160586.26,17109.85
"2019-06-26",160448.05,17109.97
"2019-06-27",161954.01,17110.08
"2019-06-28",163240.7,17110.19
"2019-07-01",164057.82,17111.34
"2019-07-02",164383.77,17112.27
"2019-07-03",165838.27,17113.19
"2019-07-05",165103.59,17115.03
"2019-07-08",164059.91,17117.8
"2019-07-09",163802.58,17118.72
"2019-07-10",164048.61,17119.64
"2019-07-11",163400.54,17120.57
"2019-07-12",164405.49,17121.49
"2019-07-15",164312.72,17124.25
"2019-07-16",163881.67,17125.18
"2019-07-17",163324.44,17126.1
"2019-07-18",163724.34,17127.02
"2019-07-19",163146.64,17127.94
"2019-07-22",163300.88,17130.71
"2019-07-23",164162.54,17131.63
"2019-07-24",165643.9,17132.56
"2019-07-25",164144.74,17133.48
"2019-07-26",165285.11,17134.4
"2019-07-29",164617.35,17137.17
"2019-07-30",164801.82,17138.09
"2019-07-31",163793.9,17139.01
"2019-08-01",162705.78,17138.98
"2019-08-02",161648.64,17138.96
"2019-08-05",158012.04,17138.87
"2019-08-06",159869.29,17138.84
"2019-08-07",160023.13,17138.82
"2019-08-08",162751.73,17138.79
"2019-08-09",161264.53,17138.76
"2019-08-12",160593.48,17138.68
"2019-08-13",162108.94,17138.65
"2019-08-14",159110.92,17138.62
"2019-08-15",159748.43,17138.59
"2019-08-16",161644.8,17138.56
"2019-08-19",162523.41,17138.48
"2019-08-20",162155.61,17138.45
"2019-08-21",162992.6,17138.42
"2019-08-22",162387.79,17138.4
"2019-08-23",159737.21,17138.37
"2019-08-26",160800.15,17138.28
"2019-08-27",161034.9,17138.26
"2019-08-28",162021.01,17138.23
"2019-08-29",163749.52,17138.2
"2019-08-30",164066.89,17138.17
"2019-09-03",162762.61,17139.49
"2019-09-04",164737.17,17139.93
"2019-09-05",165951.05,17140.38
"2019-09-06",166494.34,17140.83
"2019-09-09",166426.7,17142.17
"2019-09-10",166168.4,17142.62
"2019-09-11",167928.84,17143.07
"2019-09-12",167822.31,17143.51
"2019-09-13",167218.05,17143.96
"2019-09-16",167668.49,17145.3
"2019-09-17",167929.09,17145.75
"2019-09-18",167733.35,17146.2
"2019-09-19",167874.36,17146.65
"2019-09-20",167996.14,17147.09
"2019-09-23",167938.86,17148.44
"2019-09-24",167243.32,17148.88
"2019-09-25",167253.84,17149.33
"2019-09-26",167098.9,17149.78
"2019-09-27",166436.09,17150.23
"2019-09-30",167033.25,17151.57
"2019-10-01",165146.39,17152.83
"2019-10-02",162775.98,17154.1
"2019-10-03",163843.93,17155.36
"2019-10-04",166038.28,17156.63
"2019-10-07",165047.35,17160.42
"2019-10-08",162894.27,17161.69
"2019-10-09",163745.08,17162.95
"2019-10-10",164067.65,17164.22
"2019-10-11",166058.4,17165.48
"2019-10-14",165966.61,17169.28
"2019-10-15",167064.89,17170.54
"2019-10-16",167119.73,17171.81
"2019-10-17",167735.88,17173.07
"2019-10-18",167324.84,17174.34
"2019-10-21",168218.65,17178.13
"2019-10-22",168280.76,17179.4
"2019-10-23",168788.9,17180.66
"2019-10-24",168875.11,17181.93
"2019-10-25",169283.05,17183.19
"2019-10-28",169800.22,17186.99
"2019-10-29",169982.04,17188.25
"2019-10-30",170655.72,17189.52
"2019-10-31",170695.07,17190.78
"2019-11-01",171740.37,17190.47
"2019-11-04",173027.72,17189.55
"2019-11-05",172645.83,17189.25
"2019-11-06",172705.89,17188.94
"2019-11-07",172610.86,17188.63
"2019-11-08",172446.78,17188.32
"2019-11-11",172181.41,17187.4
"2019-11-12",172589.4,17187.09
"2019-11-13",172411.48,17186.79
"2019-11-14",172766.38,17186.48
"2019-11-15",173948.57,17186.17
"2019-11-18",173850.44,17185.25
"2019-11-19",174192.43,17184.94
"2019-11-20",173962.39,17184.64
"2019-11-21",173251.64,17184.33
"2019-11-22",173716.85,17184.02
"2019-11-25",175610.56,17183.1
"2019-11-26",176094.89,17182.79
"2019-11-27",176678.88,17182.48
"2019-11-29",175499.61,17181.87
"2019-12-02",173716.72,17180.55
"2019-12-03",173605.35,17180.05
"2019-12-04",174415.9,17179.55
"2019-12-05",174619.39,17179.04
"2019-12-06",175982.93,17178.54
"2019-12-09",175683.09,17177.03
"2019-12-10",175656.04,17176.52
"2019-12-11",176653.25,17176.02
"2019-12-12",177529.36,17175.51
"2019-12-13",178111.93,17175.01
"2019-12-16",179125.31,17173.5
"2019-12-17",179345.28,17172.99
"2019-12-18",178898.56,17172.49
"2019-12-19",179547.93,17171.98
"2019-12-20",179999.43,17171.48
"2019-12-23",180060.36,17169.97
"2019-12-24",180275.14,17169.46
"2019-12-26",180972.65,17168.45
"2019-12-27",181150.45,17167.95
"2019-12-30",180191.78,17166.44
"2019-12-31",180217.6,17165.93
"2020-01-02",181956.99,17170.23
"2020-01-03",181718.68,17172.38
"2020-01-06",181584.81,17178.82
"2020-01-07",180983.33,17180.97
"2020-01-08",180876.69,17183.12
"2020-01-09",181800.99,17185.27
"2020-01-10",181680.45,17187.42
"2020-01-13",182797.25,17193.86
"2020-01-14",182946.16,17196.01
"2020-01-15",183472.98,17198.16
"2020-01-16",184623.99,17200.31
"2020-01-17",184514.17,17202.45
"2020-01-21",183924.55,17211.05
"2020-01-22",184158.79,17213.2
"2020-01-23",184441.15,17215.34
"2020-01-24",183252.62,17217.49
"2020-01-27",181118.71,17223.94
"2020-01-28",182126.52,17226.09
"2020-01-29",182257.01,17228.23
"2020-01-30",182322.34,17230.38
"2020-01-31",179518.55,17232.53
"2020-02-03",180540.03,17237.42
"2020-02-04",182253.79,17239.05
"2020-02-05",183760.12,17240.67
"2020-02-06",184249.93,17242.3
"2020-02-07",183459.86,17243.93
"2020-02-10",184361.51,17248.82
"2020-02-11",185069.45,17250.45
"2020-02-12",185814.75,17252.07
"2020-02-13",185800.6,17253.7
"2020-02-14",186053.69,17255.33
"2020-02-18",185576.9,17261.85
"2020-02-19",186437.17,17263.47
"2020-02-20",186512.05,17265.1
"2020-02-21",185455.69,17266.73
"2020-02-24",180189.29,17271.62
"2020-02-25",175587.47,17273.25
"2020-02-26",174124.95,17274.87
"2020-02-27",168446.53,17276.5
"2020-02-28",168508.21,17278.13
"2020-03-02",172779.18,17277.33
"2020-03-03",170069.81,17276.12
"2020-03-04",174467.53,17274.91
"2020-03-05",170632.84,17273.69
"2020-03-06",171150.52,17272.48
"2020-03-09",160261.95,17268.84
"2020-03-10",162206.78,17267.63
"2020-03-11",152608.17,17266.41
"2020-03-12",141346.71,17265.2
"2020-03-13",145618.29,17263.99
"2020-03-16",132859.04,17260.35
"2020-03-17",135175.26,17259.14
"2020-03-18",124040.02,17257.92
"2020-03-19",125767.42,17256.71
"2020-03-20",125840.57,17255.5
"2020-03-23",126231.24,17251.86
"2020-03-24",136302.1,17250.64
"2020-03-25",138476.32,17249.43
"2020-03-26",146083.74,17248.22
"2020-03-27",143144.26,17247
"2020-03-30",146058.75,17243.36
"2020-03-31",143622.3,17242.15
"2020-04-01",137638.81,17238.31
"2020-04-02",140221.44,17234.46
"2020-04-03",137160.45,17230.62
"2020-04-06",146432.54,17219.09
"2020-04-07",147063.61,17215.25
"2020-04-08",151459.93,17211.41
"2020-04-09",155147.8,17207.56
"2020-04-13",152784.57,17192.19
"2020-04-14",156070.76,17188.35
"2020-04-15",152039.75,17184.5
"2020-04-16",152606.32,17180.66
"2020-04-17",156804.68,17176.82
"2020-04-20",154707.12,17165.29
"2020-04-21",151278.89,17161.44
"2020-04-22",153343.4,17157.6
"2020-04-23",154378.36,17153.76
"2020-04-24",156326.1,17149.91
"2020-04-27",159200.79,17138.38
"2020-04-28",160685.22,17134.54
"2020-04-29",165883.68,17130.7
"2020-04-30",162383.12,17126.85
"2020-05-01",157971.08,17126.86
"2020-05-04",157867.89,17126.9
"2020-05-05",158240.2,17126.91
"2020-05-06",155921.23,17126.92
"2020-05-07",158780.7,17126.93
"2020-05-08",162033.75,17126.94
"2020-05-11",160773.83,17126.97
"2020-05-12",157278.08,17126.98
"2020-05-13",154352.57,17126.99
"2020-05-14",155698.68,17127
"2020-05-15",156396.21,17127.02
"2020-05-18",162211.35,17127.05
"2020-05-19",160282.63,17127.06
"2020-05-20",163703.54,17127.07
"2020-05-21",162939.52,17127.08
"2020-05-22",163027.52,17127.09
"2020-05-26",166640.89,17127.13
"2020-05-27",170250.36,17127.14
"2020-05-28",168783.34,17127.16
"2020-05-29",168929.05,17127.17
"2020-06-01",170231.46,17130.31
"2020-06-02",171948.43,17133.44
"2020-06-03",175112.08,17136.56
"2020-06-04",174890.39,17139.68
"2020-06-05",179754.09,17142.81
"2020-06-08",182977.26,17152.18
"2020-06-09",180854.22,17155.3
"2020-06-10",179010.81,17158.43
"2020-06-11",168189.51,17161.55
"2020-06-12",170781.93,17164.68
"2020-06-15",172377.23,17174.05
"2020-06-16",175112.91,17177.17
"2020-06-17",173789.88,17180.3
"2020-06-18",174045.56,17183.42
"2020-06-19",173511.94,17186.54
"2020-06-22",174275.13,17195.92
"2020-06-23",174829.29,17199.04
"2020-06-24",170104.94,17202.16
"2020-06-25",172215.95,17205.29
"2020-06-26",168954.47,17208.41
"2020-06-29",171956.49,17217.78
"2020-06-30",173706.28,17220.91
"2020-07-01",173177.87,17223.72
"2020-07-02",174421.06,17226.53
"2020-07-06",177114.93,17237.77
"2020-07-07",175379.51,17240.58
"2020-07-08",176615.09,17243.39
"2020-07-09",175346.32,17246.2
"2020-07-10",177430.85,17249.01
"2020-07-13",176214.67,17257.44
"2020-07-14",178604.99,17260.25
"2020-07-15",181469.64,17263.06
"2020-07-16",180772.05,17265.87
"2020-07-17",181176.23,17268.68
"2020-07-20",181907.6,17277.11
"2020-07-21",183607.93,17279.92
"2020-07-22",184293.67,17282.73
"2020-07-23",183799.73,17285.54
"2020-07-24",182672.12,17288.35
"2020-07-27",184157.45,17296.78
"2020-07-28",183233.26,17299.59
"2020-07-29",185724,17302.4
"2020-07-30",184622.35,17305.21
"2020-07-31",183938.5,17308.02
"2020-08-03",185493.03,17313.3
"2020-08-04",187090.65,17315.06
"2020-08-05",188648.6,17316.82
"2020-08-06",189267.35,17318.58
"2020-08-07",189509.82,17320.34
"2020-08-10",190292.73,17325.62
"2020-08-11",189378.88,17327.38
"2020-08-12",191077.7,17329.14
"2020-08-13",190008.21,17330.9
"2020-08-14",189680.84,17332.66
"2020-08-17",190404.97,17337.94
"2020-08-18",190380.68,17339.71
"2020-08-19",189341.98,17341.47
"2020-08-20",189511.42,17343.23
"2020-08-21",189627.74,17344.99
"2020-08-24",191954.61,17350.27
"2020-08-25",192096.56,17352.03
"2020-08-26",192848.64,17353.79
"2020-08-27",192002.77,17355.55
"2020-08-28",193349.84,17357.31
"2020-08-31",192453.07,17362.59
"2020-09-01",194339.56,17363.4
"2020-09-02",196841.28,17364.2
"2020-09-03",191490.11,17365.01
"2020-09-04",189963.18,17365.82
"2020-09-08",185898.79,17369.04
"2020-09-09",188846.01,17369.85
"2020-09-10",186387.27,17370.65
"2020-09-11",186958.91,17371.46
"2020-09-14",189669.76,17373.88
"2020-09-15",190092.69,17374.68
"2020-09-16",190124.22,17375.49
"2020-09-17",189353.34,17376.29
"2020-09-18",187662.41,17377.1
"2020-09-21",183841.58,17379.52
"2020-09-22",184631.93,17380.33
"2020-09-23",180667.4,17381.13
"2020-09-24",181158.75,17381.94
"2020-09-25",183035.54,17382.74
"2020-09-28",186398.15,17385.16
"2020-09-29",185631.49,17385.97
"2020-09-30",185975.45,17386.77
"2020-10-01",187743.21,17387.01
"2020-10-02",187022.08,17387.24
"2020-10-05",189790,17387.94
"2020-10-06",188304.54,17388.17
"2020-10-07",190966.48,17388.4
"2020-10-08",193128.94,17388.64
"2020-10-09",194344.8,17388.87
"2020-10-12",196688.36,17389.57
"2020-10-13",195190.08,17389.8
"2020-10-14",194499.09,17390.03
"2020-10-15",194489.29,17390.26
"2020-10-16",194066.63,17390.5
"2020-10-19",191723.58,17391.2
"2020-10-20",192296.89,17391.43
"2020-10-21",191657.9,17391.66
"2020-10-22",192531.08,17391.89
"2020-10-23",193655.09,17392.13
"2020-10-26",190364.02,17392.82
"2020-10-27",189217.08,17393.06
"2020-10-28",183205.54,17393.29
"2020-10-29",184497.23,17393.52
"2020-10-30",182156.97,17393.76
"2020-11-02",185430.67,17393.28
"2020-11-03",189094.73,17392.93
"2020-11-04",191770.91,17392.57
"2020-11-05",196550.31,17392.22
"2020-11-06",195514.6,17391.86
"2020-11-09",199227.03,17390.8
"2020-11-10",200639.61,17390.45
"2020-11-11",201567.99,17390.09
"2020-11-12",199867.59,17389.74
"2020-11-13",203007.75,17389.39
"2020-11-16",206515.73,17388.32
"2020-11-17",206671.72,17387.97
"2020-11-18",205274.7,17387.62
"2020-11-19",206365.7,17387.26
"2020-11-20",206263.38,17386.91
"2020-11-23",208337.12,17385.85
"2020-11-24",211877.64,17385.49
"2020-11-25",210808.81,17385.14
"2020-11-27",211949.13,17384.43
"2020-11-30",208667.9,17383.37
"2020-12-01",210944.16,17383.89
"2020-12-02",211005.19,17384.42
"2020-12-03",212267.95,17384.95
"2020-12-04",214416.43,17385.48
"2020-12-07",214222.3,17387.06
"2020-12-08",215287.64,17387.59
"2020-12-09",214138.59,17388.12
"2020-12-10",215138.44,17388.65
"2020-12-11",214519.02,17389.17
"2020-12-14",213676.21,17390.76
"2020-12-15",216887.71,17391.29
"2020-12-16",216970.25,17391.81
"2020-12-17",218610.62,17392.34
"2020-12-18",217543.35,17392.87
"2020-12-21",216262.7,17394.45
"2020-12-22",216049.74,17394.98
"2020-12-23",217430.59,17395.51
"2020-12-24",217969.16,17396.04
"2020-12-28",219191.85,17398.15
"2020-12-29",218522.65,17398.68
"2020-12-30",219842.97,17399.2
"2020-12-31",220371.46,17399.73
"2021-01-04",218154.14,17409.28
"2021-01-05",220500.87,17411.67
"2021-01-06",223105.21,17414.06
"2021-01-07",225381.29,17416.45
"2021-01-08",225678.73,17418.83
"2021-01-11",224507.99,17426
"2021-01-12",226445.69,17428.38
"2021-01-13",226479.36,17430.77
"2021-01-14",227211.23,17433.16
"2021-01-15",224692.13,17435.55
"2021-01-19",226860.84,17445.1
"2021-01-20",229318.36,17447.48
"2021-01-21",228142.53,17449.87
"2021-01-22",228183.25,17452.26
"2021-01-25",228693.23,17459.42
"2021-01-26",228044.31,17461.81
"2021-01-27",223200.53,17464.2
"2021-01-28",224379.11,17466.58
"2021-01-29",219736.17,17468.97
"2021-02-01",224133.28,17477.16
"2021-02-02",226377.33,17480.58
"2021-02-03",226789.95,17484
"2021-02-04",229022.88,17487.41
"2021-02-05",230155.44,17490.83
"2021-02-08",233421.23,17501.08
"2021-02-09",233848.72,17504.49
"2021-02-10",233955.29,17507.91
"2021-02-11",234336.75,17511.33
"2021-02-12",234701.25,17514.74
"2021-02-16",234449.86,17528.41
"2021-02-17",233898.23,17531.83
"2021-02-18",231700.4,17535.24
"2021-02-19",232626.59,17538.66
"2021-02-22",231695.22,17548.91
"2021-02-23",231651.85,17552.32
"2021-02-24",234141.81,17555.74
"2021-02-25",227684.33,17559.16
"2021-02-26",227590.46,17562.57
"2021-03-01",232671.11,17573.42
"2021-03-02",230989.03,17577.43
"2021-03-03",229316.54,17581.45
"2021-03-04",225521.16,17585.46
"2021-03-05",229979.99,17589.48
"2021-03-08",229605.48,17601.52
"2021-03-09",233222.61,17605.54
"2021-03-10",235644.91,17609.55
"2021-03-11",238375.5,17613.56
"2021-03-12",237907.11,17617.58
"2021-03-15",238963.55,17629.62
"2021-03-16",237516.72,17633.64
"2021-03-17",238422.36,17637.65
"2021-03-18",234320.98,17641.67
"2021-03-19",234933.27,17645.68
"2021-03-22",235295.91,17657.72
"2021-03-23",230998.89,17661.74
"2021-03-24",229371.42,17665.75
"2021-03-25",231495.3,17669.77
"2021-03-26",235782.59,17673.78
"2021-03-29",232968.68,17685.83
"2021-03-30",234182.26,17689.84
"2021-03-31",234198.67,17693.85
"2021-04-01",238385.13,17698.7
"2021-04-05",240568.74,17718.09
"2021-04-06",240751.12,17722.94
"2021-04-07",239721.37,17727.79
"2021-04-08",241240.01,17732.63
"2021-04-09",242101.52,17737.48
"2021-04-12",241765.41,17752.02
"2021-04-13",242549.77,17756.87
"2021-04-14",242697.57,17761.72
"2021-04-15",245924.14,17766.57
"2021-04-16",246399.43,17771.41
"2021-04-19",244923.2,17785.96
"2021-04-20",241857.91,17790.8
"2021-04-21",244692.67,17795.65
"2021-04-22",243389.93,17800.5
"2021-04-23",246638.7,17805.35
"2021-04-26",247421.53,17819.89
"2021-04-27",246689.71,17824.74
"2021-04-28",247050.39,17829.58
"2021-04-29",247481.8,17834.43
"2021-04-30",245112.2,17839.28
"2021-05-03",246877.99,17853.12
"2021-05-04",245647.76,17857.73
"2021-05-05",246794.29,17862.35
"2021-05-06",248630.49,17866.96
"2021-05-07",250790.44,17871.57
"2021-05-10",247639.36,17885.41
"2021-05-11",245241.04,17890.03
"2021-05-12",239036,17894.64
"2021-05-13",241904.21,17899.25
"2021-05-14",246736.98,17903.87
"2021-05-17",246685.03,17917.71
"2021-05-18",245202.26,17922.32
"2021-05-19",243568.44,17926.94
"2021-05-20",246149.98,17931.55
"2021-05-21",246544.35,17936.16
"2021-05-24",248506.16,17950
"2021-05-25",247814.96,17954.62
"2021-05-26",249241.22,17959.23
"2021-05-27",250156.83,17963.84
"2021-05-28",250458.34,17968.46
"2021-06-01",252020.62,17987.87
"2021-06-02",252179.92,17993.44
"2021-06-03",250774.28,17999
"2021-06-04",253464.18,18004.57
"2021-06-07",253634.77,18021.28
"2021-06-08",254607.08,18026.85
"2021-06-09",254028.83,18032.42
"2021-06-10",254737.19,18037.99
"2021-06-11",255428.68,18043.56
"2021-06-14",254516.23,18060.26
"2021-06-15",254181.15,18065.83
"2021-06-16",252795.46,18071.4
"2021-06-17",252009.59,18076.97
"2021-06-18",249291.77,18082.54
"2021-06-21",251854.44,18099.25
"2021-06-22",252688.9,18104.81
"2021-06-23",252318.32,18110.38
"2021-06-24",254580.95,18115.95
"2021-06-25",254558,18121.52
"2021-06-28",254475.53,18138.23
"2021-06-29",254033.04,18143.8
"2021-06-30",254376.94,18149.37
"2021-07-01",255594.34,18152.18
"2021-07-02",256659.61,18155
"2021-07-06",255392.73,18166.26
"2021-07-07",256251.17,18169.08
"2021-07-08",253685.45,18171.9
"2021-07-09",256877.33,18174.71
"2021-07-12",257445.02,18183.16
"2021-07-13",255003.05,18185.98
"2021-07-14",255538.85,18188.79
"2021-07-15",255213.78,18191.61
"2021-07-16",252492.01,18194.43
"2021-07-19",249504.11,18202.88
"2021-07-20",252811.72,18205.69
"2021-07-21",255180.44,18208.51
"2021-07-22",255254.26,18211.33
"2021-07-23",256539.02,18214.14
"2021-07-26",257035.73,18222.59
"2021-07-27",256287.72,18225.41
"2021-07-28",257723.22,18228.22
"2021-07-29",259140.93,18231.04
"2021-07-30",257798.64,18233.86
"2021-08-02",258254.07,18239.1
"2021-08-03",260243.21,18240.32
"2021-08-04",258556.52,18241.53
"2021-08-05",260040.41,18242.75
"2021-08-06",259282.19,18243.97
"2021-08-09",258562.62,18247.61
"2021-08-10",259262.61,18248.83
"2021-08-11",260605.41,18250.04
"2021-08-12",260470.75,18251.26
"2021-08-13",261593.51,18252.47
"2021-08-16",261051.15,18256.12
"2021-08-17",258329.36,18257.33
"2021-08-18",256734.83,18258.55
"2021-08-19",255406.66,18259.76
"2021-08-20",257429.2,18260.98
"2021-08-23",260188.01,18264.63
"2021-08-24",261262.45,18265.84
"2021-08-25",261515.89,18267.06
"2021-08-26",259858.56,18268.27
"2021-08-27",263995.95,18269.49
"2021-08-30",264260.79,18273.13
"2021-08-31",263774.93,18274.35
"2021-09-01",264646.67,18276
"2021-09-02",265858.49,18277.66
"2021-09-03",265345.02,18279.31
"2021-09-07",263645.21,18285.93
"2021-09-08",262507.39,18287.58
"2021-09-09",262950.46,18289.24
"2021-09-10",260688.27,18290.89
"2021-09-13",262628.16,18295.86
"2021-09-14",261406.78,18297.51
"2021-09-15",263242.66,18299.16
"2021-09-16",262375.05,18300.82
"2021-09-17",259988.31,18302.47
"2021-09-20",256028,18307.44
"2021-09-21",256371.02,18309.09
"2021-09-22",259320.82,18310.75
"2021-09-23",261321.4,18312.4
"2021-09-24",260202.32,18314.05
"2021-09-27",261140.44,18319.02
"2021-09-28",255145.22,18320.67
"2021-09-29",255245.52,18322.33
"2021-09-30",252917.44,18323.98
"2021-10-01",256145.01,18328.89
"2021-10-04",253624.76,18343.62
"2021-10-05",255043.3,18348.54
"2021-10-06",254948.67,18353.45
"2021-10-07",256865.69,18358.36
"2021-10-08",255967.56,18363.27
"2021-10-11",254461.84,18378
"2021-10-12",255672.96,18382.91
"2021-10-13",257517.77,18387.82
"2021-10-14",261297.37,18392.73
"2021-10-15",262368.54,18397.64
"2021-10-18",263287.1,18412.38
"2021-10-19",263703.94,18417.29
"2021-10-20",264477.31,18422.2
"2021-10-21",264311.49,18427.11
"2021-10-22",265192.89,18432.02
"2021-10-25",266548.35,18446.75
"2021-10-26",266628.28,18451.66
"2021-10-27",265321.65,18456.58
"2021-10-28",268097.43,18461.49
"2021-10-29",267649.54,18466.4
"2021-11-01",270070.9,18479.25
"2021-11-02",270165.7,18482.27
"2021-11-03",271864.41,18485.3
"2021-11-04",272513.36,18488.32
"2021-11-05",275453.19,18491.35
"2021-11-08",276031.08,18500.43
"2021-11-09",276375.75,18503.45
"2021-11-10",272334.15,18506.48
"2021-11-11",273422,18509.51
"2021-11-12",274472.69,18512.53
"2021-11-15",273198.44,18521.61
"2021-11-16",273400.06,18524.64
"2021-11-17",272506.73,18527.66
"2021-11-18",272761.82,18530.69
"2021-11-19",271897.48,18533.71
"2021-11-22",270555.18,18542.79
"2021-11-23",269926.11,18545.82
"2021-11-24",270867.05,18548.84
"2021-11-26",265349.1,18554.9
"2021-11-29",266354.53,18563.97
"2021-11-30",262616.46,18567
"2021-12-01",260549.89,18568.84
"2021-12-02",265197.51,18570.68
"2021-12-03",263796.82,18572.52
"2021-12-06",266066.35,18578.04
"2021-12-07",270431.25,18579.88
"2021-12-08",269969.83,18581.72
"2021-12-09",267956.56,18583.56
"2021-12-10",268835.95,18585.4
"2021-12-13",266604.13,18590.92
"2021-12-14",265002.85,18592.76
"2021-12-15",267531.81,18594.6
"2021-12-16",265702.28,18596.44
"2021-12-17",264705.7,18598.28
"2021-12-20",261023.91,18603.81
"2021-12-21",266003.74,18605.65
"2021-12-22",268880.56,18607.49
"2021-12-23",270004.22,18609.33
"2021-12-27",273183.94,18616.69
"2021-12-28",272697.58,18618.53
"2021-12-29",272450.95,18620.37
"2021-12-30",272419.98,18622.21
"2021-12-31",272431.45,18624.05
"2022-01-03",272239.27,18639.21
"2022-01-04",272925.43,18644.27
"2022-01-05",267953.95,18649.32
"2022-01-06",268769.12,18654.38
"2022-01-07",267747.66,18659.43
"2022-01-10",266902.82,18674.6
"2022-01-11",270488.11,18679.66
"2022-01-12",271299.63,18684.71
"2022-01-13",269778.8,18689.77
"2022-01-14",269060.29,18694.82
"2022-01-18",262990.93,18715.04
"2022-01-19",261210.12,18720.1
"2022-01-20",258553.89,18725.15
"2022-01-21",255034,18730.21
"2022-01-24",255121.65,18745.37
"2022-01-25",252841.54,18750.43
"2022-01-26",250577.45,18755.49
"2022-01-27",249714.77,18760.54
"2022-01-28",253576.41,18765.6
"2022-01-31",258212.53,18780.76
"2022-02-01",260229.33,18786.89
"2022-02-02",261697.63,18793.01
"2022-02-03",256322.94,18799.14
"2022-02-04",256317.95,18805.27
"2022-02-07",256231.19,18823.65
"2022-02-08",258335.57,18829.77
"2022-02-09",262131.58,18835.9
"2022-02-10",257435.73,18842.03
"2022-02-11",254880.4,18848.15
"2022-02-14",252857.24,18866.53
"2022-02-15",256872.14,18872.66
"2022-02-16",257889.23,18878.79
"2022-02-17",253371.66,18884.91
"2022-02-18",252643.78,18891.04
"2022-02-22",249581.47,18915.55
"2022-02-23",244995.81,18921.67
"2022-02-24",246402.13,18927.8
"2022-02-25",252122.6,18933.92
"2022-02-28",252918.1,18952.3
"2022-03-01",249072.27,18960.47
"2022-03-02",251362.24,18968.63
"2022-03-03",249831.92,18976.79
"2022-03-04",247103.82,18984.95
"2022-03-07",239536.08,19009.44
