"Date","Three Fund Portfolio","Inflation"
"1999-03-03",283188.29,43646.79
"1999-03-04",285354.26,43651.07
"1999-03-05",291073.9,43655.34
"1999-03-08",292314.55,43668.18
"1999-03-09",292738.14,43672.46
"1999-03-10",294350.96,43676.73
"1999-03-11",296241.05,43681.01
"1999-03-12",296180.26,43685.29
"1999-03-15",298218.07,43698.13
"1999-03-16",298542.99,43702.4
"1999-03-17",297708.56,43706.68
"1999-03-18",299615.01,43710.96
"1999-03-19",297655.51,43715.24
"1999-03-22",296414.11,43728.07
"1999-03-23",290747.23,43732.35
"1999-03-24",291492.06,43736.63
"1999-03-25",295028.41,43740.91
"1999-03-26",293459.89,43745.19
"1999-03-29",297363.32,43758.02
"1999-03-30",296679.54,43762.3
"1999-03-31",295499.24,43766.58
"1999-04-01",296497.11,43777.19
"1999-04-05",300248.35,43819.63
"1999-04-06",301233.63,43830.24
"1999-04-07",302530.65,43840.85
"1999-04-08",305850.48,43851.46
"1999-04-09",306609.32,43862.07
"1999-04-12",308315.82,43893.9
"1999-04-13",307774.9,43904.51
"1999-04-14",305356.09,43915.12
"1999-04-15",304048.17,43925.73
"1999-04-16",303799.84,43936.34
"1999-04-19",300016.15,43968.17
"1999-04-20",301557.43,43978.78
"1999-04-21",305659.86,43989.39
"1999-04-22",308466.9,44000
"1999-04-23",308842.81,44010.61
"1999-04-26",310148.69,44042.44
"1999-04-27",311388.82,44053.05
"1999-04-28",309560.97,44063.66
"1999-04-29",308746,44074.27
"1999-04-30",306968.89,44084.88
"1999-05-03",309394.82,44084.88
"1999-05-04",306328.79,44084.88
"1999-05-05",308085.35,44084.88
"1999-05-06",306087.7,44084.88
"1999-05-07",307248.74,44084.88
"1999-05-10",307564.39,44084.88
"1999-05-11",308990.69,44084.88
"1999-05-12",310179.67,44084.88
"1999-05-13",311224.46,44084.88
"1999-05-14",305277.4,44084.88
"1999-05-17",304284.78,44084.88
"1999-05-18",304140.92,44084.88
"1999-05-19",306199.4,44084.88
"1999-05-20",305620.79,44084.88
"1999-05-21",304812.4,44084.88
"1999-05-24",301176.34,44084.88
"1999-05-25",297500.79,44084.88
"1999-05-26",299522.88,44084.88
"1999-05-27",296176.43,44084.88
"1999-05-28",299005.74,44084.88
"1999-06-01",297559.18,44084.88
"1999-06-02",297791.39,44084.88
"1999-06-03",298174.69,44084.88
"1999-06-04",301883.76,44084.88
"1999-06-07",303898.48,44084.88
"1999-06-08",302071.85,44084.88
"1999-06-09",302583.54,44084.88
"1999-06-10",300208.33,44084.88
"1999-06-11",298902.62,44084.88
"1999-06-14",297585.2,44084.88
"1999-06-15",298677.85,44084.88
"1999-06-16",303157.64,44084.88
"1999-06-17",305861.67,44084.88
"1999-06-18",306432.39,44084.88
"1999-06-21",307614.13,44084.88
"1999-06-22",305481.03,44084.88
"1999-06-23",304174.33,44084.88
"1999-06-24",301234.74,44084.88
"1999-06-25",301301.74,44084.88
"1999-06-28",304118.96,44084.88
"1999-06-29",307128.93,44084.88
"1999-06-30",310515.41,44084.88
"1999-07-01",312293.9,44089.16
"1999-07-02",314289.36,44093.44
"1999-07-06",314475.99,44110.55
"1999-07-07",314425.36,44114.83
"1999-07-08",314516.02,44119.11
"1999-07-09",315676.64,44123.38
"1999-07-12",315816.13,44136.22
"1999-07-13",314865.23,44140.5
"1999-07-14",316058.77,44144.78
"1999-07-15",318586.73,44149.05
"1999-07-16",319362.91,44153.33
"1999-07-19",318140.68,44166.17
"1999-07-20",313485.85,44170.45
"1999-07-21",313743.03,44174.72
"1999-07-22",310056.96,44179
"1999-07-23",308430.72,44183.28
"1999-07-26",306554.97,44196.12
"1999-07-27",309054.26,44200.39
"1999-07-28",309833.54,44204.67
"1999-07-29",305917.08,44208.95
"1999-07-30",305105.45,44213.23
"1999-08-02",304338.63,44224.35
"1999-08-03",302852.67,44227.77
"1999-08-04",300367.23,44231.2
"1999-08-05",300973.63,44234.62
"1999-08-06",298215.12,44238.04
"1999-08-09",297100.38,44248.31
"1999-08-10",294308.08,44251.73
"1999-08-11",297324,44255.16
"1999-08-12",298173.43,44258.58
"1999-08-13",303139.52,44262
"1999-08-16",304173.96,44272.27
"1999-08-17",306341.84,44275.69
"1999-08-18",305457.47,44279.11
"1999-08-19",303980.65,44282.54
"1999-08-20",306783.73,44285.96
"1999-08-23",310633.99,44296.23
"1999-08-24",310923.59,44299.65
"1999-08-25",313837.93,44303.07
"1999-08-26",311210.32,44306.49
"1999-08-27",308656.48,44309.92
"1999-08-30",304872.92,44320.18
"1999-08-31",303753.24,44323.61
"1999-09-01",306172.95,44330.68
"1999-09-02",303811.51,44337.75
"1999-09-03",310308.71,44344.83
"1999-09-07",309432.29,44373.12
"1999-09-08",308361.26,44380.19
"1999-09-09",309639.4,44387.27
"1999-09-10",310342.17,44394.34
"1999-09-13",309305.59,44415.56
"1999-09-14",307835.57,44422.63
"1999-09-15",305279.05,44429.71
"1999-09-16",304606.16,44436.78
"1999-09-17",307126.57,44443.85
"1999-09-20",307290.93,44465.08
"1999-09-21",303534.03,44472.15
"1999-09-22",303553.45,44479.22
"1999-09-23",299669.87,44486.3
"1999-09-24",298915.39,44493.37
"1999-09-27",299409.61,44514.59
"1999-09-28",298905.56,44521.66
"1999-09-29",297107.22,44528.74
"1999-09-30",300035.02,44535.81
"1999-10-01",299437.13,44538.38
"1999-10-04",303028.94,44546.08
"1999-10-05",302515.04,44548.64
"1999-10-06",306124.82,44551.21
"1999-10-07",305779.26,44553.78
"1999-10-08",307703.98,44556.34
"1999-10-11",308429.72,44564.05
"1999-10-12",304987.15,44566.61
"1999-10-13",300027.16,44569.18
"1999-10-14",299641.29,44571.75
"1999-10-15",294701.75,44574.31
"1999-10-18",293685.77,44582.01
"1999-10-19",295352.27,44584.58
"1999-10-20",299558.69,44587.15
"1999-10-21",298693.53,44589.72
"1999-10-22",301737.59,44592.28
"1999-10-25",300882.11,44599.98
"1999-10-26",299554.32,44602.55
"1999-10-27",301184.28,44605.12
"1999-10-28",308298.31,44607.68
"1999-10-29",313670.99,44610.25
"1999-11-01",312657.21,44616.27
"1999-11-02",312391.03,44617.15
"1999-11-03",313946.63,44618.04
"1999-11-04",315925.35,44618.92
"1999-11-05",317630.69,44619.81
"1999-11-08",318647.69,44622.46
"1999-11-09",317457.51,44623.34
"1999-11-10",319177.75,44624.23
"1999-11-11",320214.8,44625.11
"1999-11-12",322743.14,44625.99
"1999-11-15",323196.89,44628.65
"1999-11-16",326720.48,44629.53
"1999-11-17",325593.07,44630.42
"1999-11-18",328007.47,44631.3
"1999-11-19",327710.9,44632.18
"1999-11-22",327537.31,44634.84
"1999-11-23",325171.4,44635.72
"1999-11-24",326341.65,44636.6
"1999-11-26",327759.16,44638.37
"1999-11-29",325919.52,44641.03
"1999-11-30",322533.64,44641.91
"1999-12-01",323959.76,44641.91
"1999-12-02",326198.55,44641.91
"1999-12-03",330733.71,44641.91
"1999-12-06",330741.57,44641.91
"1999-12-07",330359.52,44641.91
"1999-12-08",329734.31,44641.91
"1999-12-09",330655.03,44641.91
"1999-12-10",332203.69,44641.91
"1999-12-13",331756.74,44641.91
"1999-12-14",328199.43,44641.91
"1999-12-15",328558.72,44641.91
"1999-12-16",330096.94,44641.91
"1999-12-17",330991.27,44641.91
"1999-12-20",330953.22,44641.91
"1999-12-21",333680.2,44641.91
"1999-12-22",335168.03,44641.91
"1999-12-23",338980.34,44641.91
"1999-12-27",339004.23,44641.91
"1999-12-28",339654.61,44641.91
"1999-12-29",341542.59,44641.91
"1999-12-30",342462.97,44641.91
"1999-12-31",343336.83,44641.91
"2000-01-03",341364.89,44654.74
"2000-01-04",332607.98,44659.02
"2000-01-05",329920.26,44663.3
"2000-01-06",328949.14,44667.58
"2000-01-07",335762.02,44671.86
"2000-01-10",339769.08,44684.69
"2000-01-11",335629.5,44688.97
"2000-01-12",333943.5,44693.25
"2000-01-13",338031.65,44697.53
"2000-01-14",340797.35,44701.81
"2000-01-18",339450.08,44718.92
"2000-01-19",339797.19,44723.2
"2000-01-20",339157.04,44727.47
"2000-01-21",339407.98,44731.75
"2000-01-24",334392.43,44744.59
"2000-01-25",334716.25,44748.87
"2000-01-26",334820.94,44753.14
"2000-01-27",334860.55,44757.42
"2000-01-28",329485.13,44761.7
"2000-01-31",331116.02,44774.54
"2000-02-01",334368.39,44783.68
"2000-02-02",336178.12,44792.83
"2000-02-03",341657.61,44801.98
"2000-02-04",341531.94,44811.12
"2000-02-07",340867.04,44838.56
"2000-02-08",345367.99,44847.71
"2000-02-09",341129.42,44856.86
"2000-02-10",341743,44866
"2000-02-11",338496.09,44875.15
"2000-02-14",338974.06,44902.59
"2000-02-15",338927.57,44911.74
"2000-02-16",338156.97,44920.88
"2000-02-17",340072.67,44930.03
"2000-02-18",334992.34,44939.17
"2000-02-22",335526.77,44975.76
"2000-02-23",337894.2,44984.91
"2000-02-24",337977.58,44994.05
"2000-02-25",335917.15,45003.2
"2000-02-28",336751.42,45030.64
"2000-02-29",341007.24,45039.79
"2000-03-01",344715.1,45051.77
"2000-03-02",345650.63,45063.75
"2000-03-03",350673.05,45075.73
"2000-03-06",348762,45111.66
"2000-03-07",344279.11,45123.64
"2000-03-08",344894.61,45135.62
"2000-03-09",350603.11,45147.6
"2000-03-10",349659.2,45159.58
"2000-03-13",345406.46,45195.52
"2000-03-14",341214.15,45207.5
"2000-03-15",342819.14,45219.47
"2000-03-16",353107.16,45231.45
"2000-03-17",355001.03,45243.43
"2000-03-20",352117.79,45279.37
"2000-03-21",356863.46,45291.35
"2000-03-22",359038.96,45303.33
"2000-03-23",363000.89,45315.31
"2000-03-24",363441.05,45327.29
"2000-03-27",362997.72,45363.22
"2000-03-28",360519.96,45375.2
"2000-03-29",358333,45387.18
"2000-03-30",354371.92,45399.16
"2000-03-31",357954.54,45411.14
"2000-04-03",354528.75,45413.79
"2000-04-04",352603.05,45414.68
"2000-04-05",351564.6,45415.56
"2000-04-06",355300.61,45416.45
"2000-04-07",359636.14,45417.33
"2000-04-10",355948.15,45419.98
"2000-04-11",352568.32,45420.87
"2000-04-12",346090.97,45421.75
"2000-04-13",342089.92,45422.63
"2000-04-14",327811.01,45423.52
"2000-04-17",330570.89,45426.17
"2000-04-18",338676.62,45427.06
"2000-04-19",338084.72,45427.94
"2000-04-20",339023.25,45428.82
"2000-04-24",337125.29,45432.36
"2000-04-25",343614.1,45433.24
"2000-04-26",341322.37,45434.13
"2000-04-27",341338.79,45435.01
"2000-04-28",342219.54,45435.9
"2000-05-01",345096.66,45439.38
"2000-05-02",341370.9,45441.09
"2000-05-03",334995.04,45442.8
"2000-05-04",334279.62,45444.51
"2000-05-05",337316.37,45446.22
"2000-05-08",334438.81,45451.36
"2000-05-09",331990.52,45453.07
"2000-05-10",327065.51,45454.78
"2000-05-11",330967.02,45456.49
"2000-05-12",333501.98,45458.2
"2000-05-15",337763.72,45463.34
"2000-05-16",341160.83,45465.05
"2000-05-17",336600.03,45466.76
"2000-05-18",333959.3,45468.47
"2000-05-19",328405.97,45470.18
"2000-05-22",326635.01,45475.31
"2000-05-23",322953.03,45477.03
"2000-05-24",325099.36,45478.74
"2000-05-25",324460.07,45480.45
"2000-05-26",324795.74,45482.16
"2000-05-30",333419.6,45489
"2000-05-31",333226.44,45490.72
"2000-06-01",339634.72,45498.67
"2000-06-02",347784.66,45506.63
"2000-06-05",347075.69,45530.5
"2000-06-06",345954.49,45538.46
"2000-06-07",348022.73,45546.42
"2000-06-08",346592.04,45554.38
"2000-06-09",346487.05,45562.33
"2000-06-12",344506.2,45586.21
"2000-06-13",346886.68,45594.16
"2000-06-14",347216.51,45602.12
"2000-06-15",347158.48,45610.08
"2000-06-16",346362.72,45618.04
"2000-06-19",349757.84,45641.91
"2000-06-20",349583.29,45649.87
"2000-06-21",349228.24,45657.82
"2000-06-22",344843.94,45665.78
"2000-06-23",341974.5,45673.74
"2000-06-26",344062.71,45697.61
"2000-06-27",343750.3,45705.57
"2000-06-28",345394.75,45713.53
"2000-06-29",344307.1,45721.49
"2000-06-30",346251.58,45729.44
"2000-07-03",349240.98,45739.71
"2000-07-05",345868.95,45746.56
"2000-07-06",347019.44,45749.98
"2000-07-07",350970.08,45753.4
"2000-07-10",351000.56,45763.67
"2000-07-11",351043.71,45767.09
"2000-07-12",353461.6,45770.51
"2000-07-13",354679.89,45773.94
"2000-07-14",356157.97,45777.36
"2000-07-17",355990.57,45787.63
"2000-07-18",352490.36,45791.05
"2000-07-19",349714.94,45794.47
"2000-07-20",353974.74,45797.9
"2000-07-21",351004.17,45801.32
"2000-07-24",347728.06,45811.59
"2000-07-25",348942.82,45815.01
"2000-07-26",346387.28,45818.43
"2000-07-27",344124.57,45821.85
"2000-07-28",338456.25,45825.28
"2000-07-31",340817.53,45835.54
"2000-08-01",341800.72,45835.54
"2000-08-02",341710.48,45835.54
"2000-08-03",343219.91,45835.54
"2000-08-04",345576.09,45835.54
"2000-08-07",348077.64,45835.54
"2000-08-08",348266.65,45835.54
"2000-08-09",347605.78,45835.54
"2000-08-10",346479.61,45835.54
"2000-08-11",347955.08,45835.54
"2000-08-14",351110.76,45835.54
"2000-08-15",350417.28,45835.54
"2000-08-16",350114.48,45835.54
"2000-08-17",352449.1,45835.54
"2000-08-18",351994.92,45835.54
"2000-08-21",352403.55,45835.54
"2000-08-22",352558.22,45835.54
"2000-08-23",354115.38,45835.54
"2000-08-24",355227.2,45835.54
"2000-08-25",355615.26,45835.54
"2000-08-28",356206.33,45835.54
"2000-08-29",355485.17,45835.54
"2000-08-30",354859.37,45835.54
"2000-08-31",357880.4,45835.54
"2000-09-01",360037.8,45843.5
"2000-09-05",357390.1,45875.33
"2000-09-06",353913.25,45883.29
"2000-09-07",355188.47,45891.25
"2000-09-08",353170.85,45899.2
"2000-09-11",351437.77,45923.08
"2000-09-12",349781.98,45931.03
"2000-09-13",350574.59,45938.99
"2000-09-14",349913.18,45946.95
"2000-09-15",346281.08,45954.91
"2000-09-18",341181.25,45978.78
"2000-09-19",344124.66,45986.74
"2000-09-20",342545.78,45994.69
"2000-09-21",341704.55,46002.65
"2000-09-22",342888.05,46010.61
"2000-09-25",342411.42,46034.48
"2000-09-26",340807.31,46042.44
"2000-09-27",340163.68,46050.4
"2000-09-28",345151.98,46058.36
"2000-09-29",342991.37,46066.31
"2000-10-02",341370.85,46079.4
"2000-10-03",338965.52,46081.97
"2000-10-04",339876.12,46084.54
"2000-10-05",339949.44,46087.11
"2000-10-06",335974.3,46089.67
"2000-10-09",334449.79,46097.37
"2000-10-10",331921.7,46099.94
"2000-10-11",327785.89,46102.51
"2000-10-12",322225.42,46105.07
"2000-10-13",329303.52,46107.64
"2000-10-16",329622.86,46115.34
"2000-10-17",325750.58,46117.91
"2000-10-18",323619.07,46120.48
"2000-10-19",331461.99,46123.04
"2000-10-20",333787.42,46125.61
"2000-10-23",334436.81,46133.31
"2000-10-24",334711.38,46135.88
"2000-10-25",328681.44,46138.44
"2000-10-26",328639.61,46141.01
"2000-10-27",331514.46,46143.58
"2000-10-30",332937.1,46151.28
"2000-10-31",338344.7,46153.85
"2000-11-01",338531.67,46154.73
"2000-11-02",340609,46155.61
"2000-11-03",340029.48,46156.5
"2000-11-06",340311.04,46159.15
"2000-11-07",340171.74,46160.04
"2000-11-08",336165.46,46160.92
"2000-11-09",334203.36,46161.8
"2000-11-10",328426.44,46162.69
"2000-11-13",325295.88,46165.34
"2000-11-14",331644.97,46166.22
"2000-11-15",333316.64,46167.11
"2000-11-16",329730.82,46167.99
"2000-11-17",328316.48,46168.88
"2000-11-20",323075.58,46171.53
"2000-11-21",323152.59,46172.41
"2000-11-22",318924.78,46173.3
"2000-11-24",323289.92,46175.07
"2000-11-27",324465.64,46177.72
"2000-11-28",321474.84,46178.6
"2000-11-29",321729.53,46179.49
"2000-11-30",318425.66,46180.37
"2000-12-01",319671.46,46179.52
"2000-12-04",320307.17,46176.95
"2000-12-05",330316.86,46176.09
"2000-12-06",327686.25,46175.24
"2000-12-07",326557.86,46174.38
"2000-12-08",331349.49,46173.53
"2000-12-11",334474.67,46170.96
"2000-12-12",332468.64,46170.1
"2000-12-13",330781.66,46169.25
"2000-12-14",327636.85,46168.39
"2000-12-15",323570.83,46167.54
"2000-12-18",325048.86,46164.97
"2000-12-19",321841.57,46164.11
"2000-12-20",315364.65,46163.26
"2000-12-21",316103.44,46162.4
"2000-12-22",322014.48,46161.55
"2000-12-26",323439.85,46158.12
"2000-12-27",326036.99,46157.27
"2000-12-28",327878.04,46156.41
"2000-12-29",325868.35,46155.56
"2001-01-02",319888.6,46172.67
"2001-01-03",330619.48,46182.08
"2001-01-04",327263.85,46191.49
"2001-01-05",322086.22,46200.91
"2001-01-08",321164.49,46229.14
"2001-01-09",321088.11,46238.56
"2001-01-10",322841.84,46247.97
"2001-01-11",325395.29,46257.38
"2001-01-12",324280.59,46266.79
"2001-01-16",325515.94,46304.44
"2001-01-17",327356.08,46313.85
"2001-01-18",330982.36,46323.27
"2001-01-19",328932.38,46332.68
"2001-01-22",328736.64,46360.91
"2001-01-23",331569.41,46370.33
"2001-01-24",331586.18,46379.74
"2001-01-25",330786.79,46389.15
"2001-01-26",330267.46,46398.56
"2001-01-29",331783.58,46426.8
"2001-01-30",334201.04,46436.21
"2001-01-31",333729.96,46445.62
"2001-02-01",335558.21,46452.25
"2001-02-02",330546.5,46458.89
"2001-02-05",331094.8,46478.78
"2001-02-06",330866.44,46485.41
"2001-02-07",328629.94,46492.04
"2001-02-08",327037.25,46498.67
"2001-02-09",324556.58,46505.31
"2001-02-12",326851.13,46525.2
"2001-02-13",324738.29,46531.83
"2001-02-14",324064.46,46538.46
"2001-02-15",325327.04,46545.09
"2001-02-16",321522.61,46551.72
"2001-02-20",317313.73,46578.25
"2001-02-21",312889.87,46584.88
"2001-02-22",311487.49,46591.51
"2001-02-23",310971.19,46598.14
"2001-02-26",315170.8,46618.04
"2001-02-27",314438.59,46624.67
"2001-02-28",311448.69,46631.3
"2001-03-01",311973.32,46634.72
"2001-03-02",310031.73,46638.14
"2001-03-05",311323.03,46648.41
"2001-03-06",313956.31,46651.84
"2001-03-07",315637.54,46655.26
"2001-03-08",315721.12,46658.68
"2001-03-09",310454,46662.1
"2001-03-12",300860.25,46672.37
"2001-03-13",302426.03,46675.79
"2001-03-14",297145.73,46679.22
"2001-03-15",298697.5,46682.64
"2001-03-16",293855.59,46686.06
"2001-03-19",296685.41,46696.33
"2001-03-20",293234.19,46699.75
"2001-03-21",289839.04,46703.17
"2001-03-22",287231.18,46706.6
"2001-03-23",291736.98,46710.02
"2001-03-26",294853.05,46720.29
"2001-03-27",299110.64,46723.71
"2001-03-28",293215.65,46727.13
"2001-03-29",291804.33,46730.56
"2001-03-30",294056.52,46733.98
"2001-04-02",290534,46749.78
"2001-04-03",284022.6,46755.97
"2001-04-04",284110.16,46762.16
"2001-04-05",293479.21,46768.35
"2001-04-06",289724.31,46774.54
"2001-04-09",290854.16,46793.1
"2001-04-10",295115.78,46799.29
"2001-04-11",295064.95,46805.48
"2001-04-12",298178.32,46811.67
"2001-04-16",296075.27,46836.43
"2001-04-17",298207.65,46842.62
"2001-04-18",307298.99,46848.81
"2001-04-19",308894.37,46855
"2001-04-20",307013.1,46861.18
"2001-04-23",304154.26,46879.75
"2001-04-24",301954.92,46885.94
"2001-04-25",304853.77,46892.13
"2001-04-26",307072.05,46898.32
"2001-04-27",309297.75,46904.51
"2001-04-30",310037.57,46923.08
"2001-05-01",313250.1,46929.92
"2001-05-02",314140.68,46936.77
"2001-05-03",311082.06,46943.61
"2001-05-04",314263.49,46950.46
"2001-05-07",313650.61,46970.99
"2001-05-08",312494.22,46977.84
"2001-05-09",311626.01,46984.68
"2001-05-10",311371.28,46991.53
"2001-05-11",308363.23,46998.37
"2001-05-14",307845.58,47018.91
"2001-05-15",308394.19,47025.76
"2001-05-16",314103.39,47032.6
"2001-05-17",316028.52,47039.45
"2001-05-18",316813.94,47046.29
"2001-05-21",320962.27,47066.83
"2001-05-22",320401.43,47073.67
"2001-05-23",316695.02,47080.52
"2001-05-24",316584.7,47087.36
"2001-05-25",314318.57,47094.21
"2001-05-29",311859.91,47121.59
"2001-05-30",308138.09,47128.43
"2001-05-31",309981.88,47135.28
"2001-06-01",311327.01,47137.93
"2001-06-04",312683.42,47145.89
"2001-06-05",316000.77,47148.54
"2001-06-06",313995.08,47151.19
"2001-06-07",314614.07,47153.85
"2001-06-08",312623.2,47156.5
"2001-06-11",310320.98,47164.46
"2001-06-12",310042.66,47167.11
"2001-06-13",308447.01,47169.76
"2001-06-14",304762.4,47172.41
"2001-06-15",303382.16,47175.07
"2001-06-18",301647.04,47183.02
"2001-06-19",302062.46,47185.68
"2001-06-20",303808.55,47188.33
"2001-06-21",306225.23,47190.98
"2001-06-22",305280.79,47193.63
"2001-06-25",304274.01,47201.59
"2001-06-26",303333.15,47204.24
"2001-06-27",302971.25,47206.9
"2001-06-28",304856.93,47209.55
"2001-06-29",305242.17,47212.2
"2001-07-02",307199.99,47206.3
"2001-07-03",306146.41,47202.02
"2001-07-05",302386.1,47193.46
"2001-07-06",297470.33,47189.18
"2001-07-09",299042.04,47176.35
"2001-07-10",296787.21,47172.07
"2001-07-11",296005.6,47167.79
"2001-07-12",301054.24,47163.52
"2001-07-13",302219.47,47159.24
"2001-07-16",300369.05,47146.4
"2001-07-17",301769.31,47142.12
"2001-07-18",301379.59,47137.85
"2001-07-19",302864.02,47133.57
"2001-07-20",302085.94,47129.29
"2001-07-23",299048.84,47116.45
"2001-07-24",296066.99,47112.18
"2001-07-25",297797.98,47107.9
"2001-07-26",300028.17,47103.62
"2001-07-27",301383.05,47099.34
"2001-07-30",301652.14,47086.51
"2001-07-31",303328.4,47082.23
"2001-08-01",304532.53,47082.23
"2001-08-02",305363.6,47082.23
"2001-08-03",304062.77,47082.23
"2001-08-06",301718.4,47082.23
"2001-08-07",302047.81,47082.23
"2001-08-08",299275.04,47082.23
"2001-08-09",298454.24,47082.23
"2001-08-10",299603.17,47082.23
"2001-08-13",300168.22,47082.23
"2001-08-14",300503.03,47082.23
"2001-08-15",299658.59,47082.23
"2001-08-16",299889.54,47082.23
"2001-08-17",297064.07,47082.23
"2001-08-20",297655.58,47082.23
"2001-08-21",296230.78,47082.23
"2001-08-22",297878.83,47082.23
"2001-08-23",297248.61,47082.23
"2001-08-24",300823.57,47082.23
"2001-08-27",299804.46,47082.23
"2001-08-28",297373.37,47082.23
"2001-08-29",295956.7,47082.23
"2001-08-30",291962.89,47082.23
"2001-08-31",292694.52,47082.23
"2001-09-04",290842.68,47110.52
"2001-09-05",289798.17,47117.6
"2001-09-06",285794.85,47124.67
"2001-09-07",282643.64,47131.74
"2001-09-10",282354.78,47152.96
